,mid_x,mid_y,mid_z,DTT_Mass_Recovery,MS_Actual,Al_pct,As_ppm,Au_ppm,Be_ppm,Ca_pct,Cr_ppm,Cu_pct,Fe_pct,K_pct,Mg_pct,Mn_ppm,Na_pct,P_ppm,Pb_ppm,S_pct,Si_pct,SiO2_pct,Sr_ppm,Ti_pct,V_ppm,W_ppm,Ac,Cb,Ch,Cp,Cu_Sulfide_pct,Ep,FeOx_1_pct,He_s,Kspar,Lm,Mt,Py,CuOx,Mixture,Sulfides,ANDE_LOWER,ANDE_UPPER,ANLT,ANLT_ANDE,BX,VLCL_BOTTOM,VLCL_TOP,Fe1_M1_100,Fe1_M1_200,Fe1_M1_220,Fe1_M1_221,Fe1_M1_222,Fe1_M1_302,Fe1_M1_304,Fe1_M1_306,Fe1_M1_400,Fe1_M1_502,Fe1_M1_504,Fe1_M1_506,Fe1_M1_508,Fe1_M1_602,Fe1_M1_604,Fe1_M1_606,Fe1_M1_802,Fe1_M1_804,Fe1_M1_806,Fe1_M1_808,Fe1_M1_902,Fe1_M1_904,Fe1_M1_906,Fe1_M1_908,in,out,DTT_Fe_Conc_Grade
1617,0.236417102,-0.354709434,0.90778621,-0.380804954,-0.347794818,-0.058628037,0.026548673,0.165919398,-1.72156767,0.497354497,0.018773467,0.796698023,-0.042990788,0.545454545,-0.154103853,-0.283870968,-0.187822526,-0.380952381,0.005838198,0.1484375,-0.39946291,-0.39946291,-0.713908131,0.1,-0.671503722,0.140401146,0.333333333,0,0.666666667,0.75,0.75,0,-0.454545455,0.3,0.666666667,0,-0.368421053,-0.17699115,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.47
1618,0.236380751,-0.354662925,0.877488166,-0.5500516,-0.469550217,-0.657768434,0.036662453,0.165919398,-2.44313534,0.216931217,0.012515645,0.541370705,0.658099651,0.103896104,-0.180904523,-0.490322581,-0.900549697,-0.166666667,0.005838198,0.8828125,-1.472535727,-1.472535727,-1.228873495,0.2,-0.882679901,0.140401146,0.666666667,0.666666667,0.333333333,0.375,0.375,0,-0.527272727,-0.1,0.666666667,0,-0.394736842,-0.318584071,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59.88
1619,0.236373012,-0.354653882,0.871546018,-0.5500516,-0.469550217,-0.657768434,0.036662453,0.165919398,-2.44313534,0.216931217,0.012515645,0.541370705,0.658099651,0.103896104,-0.180904523,-0.490322581,-0.900549697,-0.166666667,0.005838198,0.8828125,-1.472535727,-1.472535727,-1.228873495,0.2,-0.882679901,0.140401146,0,0.666666667,0,1,1,0,0.727272727,6.8,0,0,-0.342105263,0.707964602,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,59.88
1620,0.236365273,-0.354644838,0.865742065,-0.5500516,-0.469550217,-0.657768434,0.036662453,0.165919398,-2.44313534,0.216931217,0.012515645,0.541370705,0.658099651,0.103896104,-0.180904523,-0.490322581,-0.900549697,-0.166666667,0.005838198,0.8828125,-1.472535727,-1.472535727,-1.228873495,0.2,-0.882679901,0.140401146,0.333333333,0.666666667,0.666666667,0.375,0.375,0,-0.181818182,1.8,0.666666667,0,-0.342105263,0.353982301,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,59.88
1621,0.236302656,-0.354580242,0.822557823,0.391124871,0.220913144,-0.94279639,0.051833123,1.165919398,1.886270679,-0.931216931,0.007509387,1.263198311,1.111243471,0.038961039,-0.609715243,-0.673548387,-1.314925959,-0.595238095,0.005838198,0.70703125,-0.85935126,-0.85935126,-1.972712354,-0.5,-1.516208437,0.140401146,0.333333333,0,0,1,1,0,0.181818182,0.3,0.333333333,0,0.657894737,0.707964602,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,63.69
1622,0.236298669,-0.354576367,0.819517648,0.391124871,0.220913144,-0.94279639,0.051833123,1.165919398,1.886270679,-0.931216931,0.007509387,1.263198311,1.111243471,0.038961039,-0.609715243,-0.673548387,-1.314925959,-0.595238095,0.005838198,0.70703125,-0.85935126,-0.85935126,-1.972712354,-0.5,-1.516208437,0.140401146,0.333333333,0.333333333,0,-0.125,-0.125,0,-0.4,0.6,0.333333333,0,-0.368421053,0.707964602,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63.69
1623,0.236293275,-0.354569907,0.815130126,0.391124871,0.220913144,-0.94279639,0.051833123,1.165919398,1.886270679,-0.931216931,0.007509387,1.263198311,1.111243471,0.038961039,-0.609715243,-0.673548387,-1.314925959,-0.595238095,0.005838198,0.70703125,-0.85935126,-0.85935126,-1.972712354,-0.5,-1.516208437,0.140401146,0,0,0,3.5,3.5,0,0.818181818,4.8,0.333333333,0,0.263157895,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,63.69
1624,0.236288584,-0.354563447,0.811260807,0.391124871,0.220913144,-0.94279639,0.051833123,1.165919398,1.886270679,-0.931216931,0.007509387,1.263198311,1.111243471,0.038961039,-0.609715243,-0.673548387,-1.314925959,-0.595238095,0.005838198,0.70703125,-0.85935126,-0.85935126,-1.972712354,-0.5,-1.516208437,0.140401146,0.666666667,0.333333333,0.666666667,0.375,0.375,0,-0.436363636,0.4,0,0.1,-0.289473684,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63.69
1625,0.236259973,-0.354514355,0.779442582,-0.157894737,-0.250063143,-0.902078111,0.046776233,0.570681303,1.886270679,-0.71957672,0.006257822,0.662315224,0.50420175,-0.142857143,-0.58961474,-0.650322581,-1.01657505,-1.023809524,0.059216013,0.00390625,-0.706055144,-0.706055144,-1.400528616,-0.533333333,-1.656992556,0.140401146,0,0,0,2.25,2.25,0,0.636363636,3.8,0.333333333,0,0.263157895,0.17699115,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,62.24
1626,0.236257627,-0.354509187,0.775815092,-0.157894737,-0.250063143,-0.902078111,0.046776233,0.570681303,1.886270679,-0.71957672,0.006257822,0.662315224,0.50420175,-0.142857143,-0.58961474,-0.650322581,-1.01657505,-1.023809524,0.059216013,0.00390625,-0.706055144,-0.706055144,-1.400528616,-0.533333333,-1.656992556,0.140401146,0.666666667,0.333333333,0.333333333,-0.25,-0.25,0,-0.509090909,0,0.666666667,0,-0.394736842,-0.318584071,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62.24
1627,0.236255986,-0.354505311,0.773258579,-0.157894737,-0.250063143,-0.902078111,0.046776233,0.570681303,1.886270679,-0.71957672,0.006257822,0.662315224,0.50420175,-0.142857143,-0.58961474,-0.650322581,-1.01657505,-1.023809524,0.059216013,0.00390625,-0.706055144,-0.706055144,-1.400528616,-0.533333333,-1.656992556,0.140401146,0,0,0,-0.125,-0.125,0,-0.418181818,0.5,0.333333333,0.1,-0.381578947,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62.24
1628,0.236254344,-0.354500143,0.769976569,-0.157894737,-0.250063143,-0.902078111,0.046776233,0.570681303,1.886270679,-0.71957672,0.006257822,0.662315224,0.50420175,-0.142857143,-0.58961474,-0.650322581,-1.01657505,-1.023809524,0.059216013,0.00390625,-0.706055144,-0.706055144,-1.400528616,-0.533333333,-1.656992556,0.140401146,0,0,0,1,1,0,0.636363636,5.3,0.333333333,0,-0.131578947,0.17699115,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,62.24
1629,0.236252937,-0.354496268,0.767523695,-0.533539732,-0.42542393,-1.012599155,0.051833123,2.213538446,-1.72156767,-0.35978836,0.006257822,1.422537915,0.846197086,0.012987013,-0.388609715,-0.608172043,-1.381226161,-0.666666667,0.005838198,0.60546875,-1.523634433,-1.523634433,-1.629402112,-0.533333333,-1.586600496,0.140401146,0,0,0,1,1,0,0.636363636,5.3,0.333333333,0,-0.131578947,0.17699115,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,58.81
1630,0.236249654,-0.354485932,0.761305157,-0.533539732,-0.42542393,-1.012599155,0.051833123,2.213538446,-1.72156767,-0.35978836,0.006257822,1.422537915,0.846197086,0.012987013,-0.388609715,-0.608172043,-1.381226161,-0.666666667,0.005838198,0.60546875,-1.523634433,-1.523634433,-1.629402112,-0.533333333,-1.586600496,0.140401146,0,0.666666667,0,1,1,0,0.727272727,6.8,0.333333333,0,-0.315789474,0.17699115,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,58.81
1631,0.236245667,-0.354475597,0.754913881,-0.533539732,-0.42542393,-1.012599155,0.051833123,2.213538446,-1.72156767,-0.35978836,0.006257822,1.422537915,0.846197086,0.012987013,-0.388609715,-0.608172043,-1.381226161,-0.666666667,0.005838198,0.60546875,-1.523634433,-1.523634433,-1.629402112,-0.533333333,-1.586600496,0.140401146,0.333333333,0.666666667,0.666666667,0.125,3.5,0,-0.490909091,0.1,0.333333333,0,-0.368421053,-0.10619469,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58.81
1632,0.236233472,-0.35445105,0.739678491,-0.517027864,-0.44353948,-0.430909449,0.054361568,-0.334080602,-1.72156767,-0.396825397,0.020025031,0.673833749,0.093807346,0.571428571,-0.154103853,-0.111827957,-1.116025353,-0.80952381,0.005838198,0.1328125,-0.11842003,-0.11842003,-1.228873495,-0.466666667,-1.516208437,0.140401146,0.333333333,0.333333333,0,0.125,0.125,0,-0.536363636,-0.15,0.666666667,0,-0.394736842,-0.17699115,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59.5
1633,0.236226905,-0.354439423,0.732769032,-0.517027864,-0.44353948,-0.430909449,0.054361568,-0.334080602,-1.72156767,-0.396825397,0.020025031,0.673833749,0.093807346,0.571428571,-0.154103853,-0.111827957,-1.116025353,-0.80952381,0.005838198,0.1328125,-0.11842003,-0.11842003,-1.228873495,-0.466666667,-1.516208437,0.140401146,0.333333333,0.333333333,0,0.375,0.375,0,0.545454545,5.8,0.666666667,0,-0.315789474,-0.10619469,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,59.5
1634,0.236032722,-0.354245635,0.615481967,-0.438596491,-0.377734136,-1.035866743,0.031605563,-0.048366316,-2.44313534,0.058201058,0.018773467,0.554808984,0.623900117,-0.025974026,-0.207705193,-0.642580645,-1.381226161,1.380952381,0.005838198,-0.13671875,-1.165943494,-1.165943494,-1.514965364,-0.433333333,-1.398888337,0.140401146,0,0.666666667,0,2.25,2.25,0,0.909090909,4.8,0,0,0.394736842,-0.10619469,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,57.44
1635,0.236027562,-0.354240468,0.612856405,-0.438596491,-0.377734136,-1.035866743,0.031605563,-0.048366316,-2.44313534,0.058201058,0.018773467,0.554808984,0.623900117,-0.025974026,-0.207705193,-0.642580645,-1.381226161,1.380952381,0.005838198,-0.13671875,-1.165943494,-1.165943494,-1.514965364,-0.433333333,-1.398888337,0.140401146,0,0.666666667,0,-0.25,-0.25,0,-0.472727273,0.2,0,0,-0.368421053,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57.44
1636,0.236020292,-0.3542353,0.609263525,-0.438596491,-0.377734136,-1.035866743,0.031605563,-0.048366316,-2.44313534,0.058201058,0.018773467,0.554808984,0.623900117,-0.025974026,-0.207705193,-0.642580645,-1.381226161,1.380952381,0.005838198,-0.13671875,-1.165943494,-1.165943494,-1.514965364,-0.433333333,-1.398888337,0.140401146,0.333333333,0.333333333,0,0.625,0.625,0,0.636363636,5.3,0,0,-0.131578947,-0.17699115,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,57.44
1637,0.236012318,-0.35422884,0.605325185,-0.438596491,-0.377734136,-1.035866743,0.031605563,-0.048366316,-2.44313534,0.058201058,0.018773467,0.554808984,0.623900117,-0.025974026,-0.207705193,-0.642580645,-1.381226161,1.380952381,0.005838198,-0.13671875,-1.165943494,-1.165943494,-1.514965364,-0.433333333,-1.398888337,0.140401146,0,0.333333333,0,0.625,0.625,0,0.909090909,7.8,0,0,-0.368421053,-0.283185841,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,57.44
1638,0.236006924,-0.354223673,0.602561435,-0.438596491,-0.377734136,-1.035866743,0.031605563,-0.048366316,-2.44313534,0.058201058,0.018773467,0.554808984,0.623900117,-0.025974026,-0.207705193,-0.642580645,-1.381226161,1.380952381,0.005838198,-0.13671875,-1.165943494,-1.165943494,-1.514965364,-0.433333333,-1.398888337,0.140401146,0.333333333,0.666666667,0.666666667,0.375,0.375,0,-0.490909091,0.1,0.666666667,0,-0.342105263,0.353982301,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57.44
1639,0.235921559,-0.354151325,0.558894222,-0.054695562,-0.188906775,-0.087712522,0.021491783,-0.976937745,-0.27843233,0.423280423,0.016270338,-0.047993857,-0.102839972,0.194805195,-0.435510888,-0.417204301,0.823255553,0.571428571,0.005838198,0.453125,-0.220617441,-0.220617441,-0.828344879,0.833333333,0.431305211,0.140401146,0.666666667,0.666666667,0.333333333,-0.125,-0.125,0,-0.509090909,-0.1,0.333333333,0,-0.342105263,0.353982301,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.9
1640,0.235914054,-0.354144866,0.554679499,-0.054695562,-0.188906775,-0.087712522,0.021491783,-0.976937745,-0.27843233,0.423280423,0.016270338,-0.047993857,-0.102839972,0.194805195,-0.435510888,-0.417204301,0.823255553,0.571428571,0.005838198,0.453125,-0.220617441,-0.220617441,-0.828344879,0.833333333,0.431305211,0.140401146,0,0.333333333,0,0.375,0.375,0,0.818181818,7.3,0,0,-0.289473684,0.707964602,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,41.9
1641,0.235905611,-0.354135822,0.54963564,-0.054695562,-0.188906775,-0.087712522,0.021491783,-0.976937745,-0.27843233,0.423280423,0.016270338,-0.047993857,-0.102839972,0.194805195,-0.435510888,-0.417204301,0.823255553,0.571428571,0.005838198,0.453125,-0.220617441,-0.220617441,-0.828344879,0.833333333,0.431305211,0.140401146,0.333333333,0.666666667,0.666666667,0.125,0.125,0,-0.454545455,-0.2,0.333333333,0,-0.263157895,-0.247787611,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.9
1642,0.235858707,-0.354044096,0.489142936,0.085655315,-0.120720486,0.668484095,0.054361568,0,1.886270679,0.19047619,0.012515645,-0.306200806,-0.752631111,-0.662337662,-0.435510888,-0.055913978,3.044312318,1.904761905,0.025854879,-0.34375,0.724708612,0.724708612,-0.370597888,2.2,1.979930521,0.140401146,0.333333333,0.666666667,0.666666667,0.125,0.125,0,-0.454545455,-0.1,0.333333333,0,-0.263157895,-0.247787611,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.84
1643,0.235858003,-0.354035052,0.482233373,0.085655315,-0.120720486,0.668484095,0.054361568,0,1.886270679,0.19047619,0.012515645,-0.306200806,-0.752631111,-0.662337662,-0.435510888,-0.055913978,3.044312318,1.904761905,0.025854879,-0.34375,0.724708612,0.724708612,-0.370597888,2.2,1.979930521,0.140401146,0.333333333,0,0,-0.125,-0.125,0,-0.454545455,-0.15,0.333333333,0,-0.263157895,-0.247787611,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.84
1644,0.235831033,-0.353962705,0.433348422,0.671826625,-0.044546255,1.058216198,0.041719343,-0.905509173,1.16470301,1.084656085,0.020025031,-0.05375312,-0.957828312,-0.454545455,-0.254606365,-0.116129032,2.580210904,1.904761905,0.015846539,-0.10546875,0.188172204,0.188172204,0.65933284,2.266666667,2.16764268,0.140401146,0.666666667,0.333333333,0.333333333,0.375,0.375,0,-0.272727273,1.3,0.666666667,0,-0.131578947,-0.07079646,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.95
1645,0.235824232,-0.35395237,0.426438923,0.671826625,-0.044546255,1.058216198,0.041719343,-0.905509173,1.16470301,1.084656085,0.020025031,-0.05375312,-0.957828312,-0.454545455,-0.254606365,-0.116129032,2.580210904,1.904761905,0.015846539,-0.10546875,0.188172204,0.188172204,0.65933284,2.266666667,2.16764268,0.140401146,0,0.333333333,0,0.125,0.125,0,-0.418181818,-0.2,0.333333333,0,-0.210526316,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.95
1646,0.064712851,-0.472885192,1.035726909,-0.281733746,-0.308449278,0.749920654,0.036662453,0,0.44313534,-0.35978836,0.048811014,-0.243232866,-0.513234375,-0.883116883,2.023450586,0.498924731,-1.265200808,0.023809524,0.005838198,1.046875,0.315918968,0.315918968,-2.144367476,0.433333333,0.243593052,0.140401146,0,0.666666667,0.666666667,0.5,0.5,0,-0.490909091,-0.1,0,0,-0.315789474,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.92
1647,0.06473513,-0.47292395,1.029408352,-0.281733746,-0.308449278,0.749920654,0.036662453,0,0.44313534,-0.35978836,0.048811014,-0.243232866,-0.513234375,-0.883116883,2.023450586,0.498924731,-1.265200808,0.023809524,0.005838198,1.046875,0.315918968,0.315918968,-2.144367476,0.433333333,0.243593052,0.140401146,0,0.666666667,0.666666667,-0.125,-0.125,0,-0.454545455,0.3,0,0,-0.289473684,0.707964602,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.92
1648,0.064750609,-0.472952372,1.024919719,-0.281733746,-0.308449278,0.749920654,0.036662453,0,0.44313534,-0.35978836,0.048811014,-0.243232866,-0.513234375,-0.883116883,2.023450586,0.498924731,-1.265200808,0.023809524,0.005838198,1.046875,0.315918968,0.315918968,-2.144367476,0.433333333,0.243593052,0.140401146,0,0.666666667,0.666666667,0.25,0.25,0,-0.490909091,0.1,0,0,-0.342105263,-0.14159292,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.92
1649,0.06480619,-0.473053142,1.008380492,0.581011352,0.691614301,0.110061978,0.059418458,-1.215032983,2.607838349,-0.010582011,0.055068836,-0.030716068,0.136556763,0.688311688,0.361809045,0.15483871,-1.33150101,-0.5,0.005838198,0.046875,-0.195068088,-0.195068088,-0.54225301,0.166666667,-0.178759305,0.140401146,0,0.666666667,0.333333333,0.25,0.25,0,0.727272727,-0.15,0,0,1.447368421,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,64.68
1650,0.064828704,-0.473094483,1.001474612,0.581011352,0.691614301,0.110061978,0.059418458,-1.215032983,2.607838349,-0.010582011,0.055068836,-0.030716068,0.136556763,0.688311688,0.361809045,0.15483871,-1.33150101,-0.5,0.005838198,0.046875,-0.195068088,-0.195068088,-0.54225301,0.166666667,-0.178759305,0.140401146,0.333333333,0.666666667,0.666666667,-0.25,-0.25,0,-0.454545455,0.3,0,0,-0.315789474,0.17699115,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64.68
1651,0.065026171,-0.473546655,0.921325622,-0.475748194,-0.415506697,-0.064444934,0.077117573,-0.57217584,-2.44313534,1.947089947,0.017521902,0.059512382,-0.641482626,-0.090909091,0.29480737,0.688172043,-1.397801212,0.023809524,0.005838198,0.4921875,-0.195068088,-0.195068088,-1.057218374,0.2,-0.812287841,0.140401146,0.333333333,0.666666667,0.666666667,-0.125,-0.125,0,-0.454545455,0.3,0.333333333,0.1,-0.289473684,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53.96
1652,0.06503907,-0.473585413,0.914418906,-0.475748194,-0.415506697,-0.064444934,0.077117573,-0.57217584,-2.44313534,1.947089947,0.017521902,0.059512382,-0.641482626,-0.090909091,0.29480737,0.688172043,-1.397801212,0.023809524,0.005838198,0.4921875,-0.195068088,-0.195068088,-1.057218374,0.2,-0.812287841,0.140401146,0.333333333,0.666666667,0.666666667,-0.125,-0.125,0,0.545454545,5.8,0,1,-0.315789474,-0.17699115,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,53.96
1653,0.065174623,-0.473922604,0.855611471,0.836945304,0.741554358,-0.419275655,0.084702908,-0.262652031,-0.27843233,-0.423280423,0.012515645,0.478018814,0.136556763,-0.350649351,-0.093802345,0.516129032,-0.751374243,-0.642857143,0.005838198,-0.0859375,-0.067321324,-0.067321324,-1.343310243,-0.4,-1.586600496,0.140401146,0.333333333,0,0.333333333,-0.125,-0.125,0,0,-0.1,0.666666667,0,0.394736842,0.353982301,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,59.13
1654,0.065186349,-0.473949734,0.851122527,0.836945304,0.741554358,-0.419275655,0.084702908,-0.262652031,-0.27843233,-0.423280423,0.012515645,0.478018814,0.136556763,-0.350649351,-0.093802345,0.516129032,-0.751374243,-0.642857143,0.005838198,-0.0859375,-0.067321324,-0.067321324,-1.343310243,-0.4,-1.586600496,0.140401146,0,0,0,0.125,0.125,0,-0.527272727,-0.1,0.666666667,0,-0.394736842,-0.17699115,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59.13
1655,0.065196668,-0.473972989,0.847186039,0.836945304,0.741554358,-0.419275655,0.084702908,-0.262652031,-0.27843233,-0.423280423,0.012515645,0.478018814,0.136556763,-0.350649351,-0.093802345,0.516129032,-0.751374243,-0.642857143,0.005838198,-0.0859375,-0.067321324,-0.067321324,-1.343310243,-0.4,-1.586600496,0.140401146,0.333333333,0.333333333,0.333333333,1,1,0,0.818181818,-0.19,0,0,1.578947368,0.17699115,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,59.13
1656,0.065377249,-0.4743709,0.775427213,0.213622291,0.261832019,-0.337839096,0.021491783,0.189728922,2.607838349,3.777777778,0.013767209,0.940679593,-0.607283093,-0.168831169,0.13400335,0.498924731,-1.381226161,-0.642857143,0.005838198,-0.4375,-0.961548672,-0.961548672,-0.599471384,-0.2,-1.351960298,0.140401146,0.666666667,0.666666667,0.333333333,0.375,0.375,0,-0.509090909,0,0.333333333,0.1,-0.368421053,-0.318584071,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55.48
1657,0.065388506,-0.474394154,0.770937785,0.213622291,0.261832019,-0.337839096,0.021491783,0.189728922,2.607838349,3.777777778,0.013767209,0.940679593,-0.607283093,-0.168831169,0.13400335,0.498924731,-1.381226161,-0.642857143,0.005838198,-0.4375,-0.961548672,-0.961548672,-0.599471384,-0.2,-1.351960298,0.140401146,0,0.666666667,0.666666667,1.625,1.625,0,0.090909091,-0.2,0,0,0.526315789,-0.17699115,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,55.48
1658,0.065402109,-0.474422577,0.765619526,0.213622291,0.261832019,-0.337839096,0.021491783,0.189728922,2.607838349,3.777777778,0.013767209,0.940679593,-0.607283093,-0.168831169,0.13400335,0.498924731,-1.381226161,-0.642857143,0.005838198,-0.4375,-0.961548672,-0.961548672,-0.599471384,-0.2,-1.351960298,0.140401146,0,0.666666667,0,-0.25,-0.25,0,-0.545454545,-0.2,0,0,-0.394736842,-0.353982301,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,55.48
1659,0.065408441,-0.474434204,0.763202134,0.213622291,0.261832019,-0.337839096,0.021491783,0.189728922,2.607838349,3.777777778,0.013767209,0.940679593,-0.607283093,-0.168831169,0.13400335,0.498924731,-1.381226161,-0.642857143,0.005838198,-0.4375,-0.961548672,-0.961548672,-0.599471384,-0.2,-1.351960298,0.140401146,0.666666667,0.333333333,0.666666667,0.125,0.125,0,-0.454545455,0.3,0,0,-0.263157895,-0.17699115,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55.48
1660,0.065528047,-0.474665457,0.718721739,1.134158927,1.455448646,-1.367429875,0.021491783,0.142109874,1.886270679,0.317460317,0.013767209,0.702630063,0.863296853,-0.701298701,-0.328308208,-0.124731183,-1.397801212,1.928571429,0.005838198,0.6328125,-1.165943494,-1.165943494,-0.599471384,-0.6,-1.516208437,0.140401146,0,0.666666667,0.666666667,0.375,0.375,0,-0.472727273,0.2,0,0,-0.342105263,-0.17699115,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64.6
