,mid_x,mid_y,mid_z,MAGSUS_MOD,MINDOM_MOD,UG_MOD,DTT_Mass_Recovery,Fe_pct_DTT,Magnetite_pct,MS_Actual,Ag_ppm,Al_pct,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_pct,Cd_ppm,Co_ppm,Cr_ppm,Cu_pct,Fe_pct,K_pct,Mg_pct,Mn_ppm,Mo_ppm,Na_pct,Ni_ppm,P_ppm,Pb_ppm,S_pct,Sb_ppm,Si_pct,SiO2_pct,Sr_ppm,Ti_pct,V_ppm,W_ppm,Zn_ppm,Cu_Sulf_Mode,FeOx_1_Mode_1,FeOx_1_Type,Py_Min_Mode_1,Ac,Alb,Cb,Ch,Cp,Cu_Sulfide_pct,Ep,FeOx_1_pct,FeOx_2_pct,He_s,He_t,Hem,Kspar,Lm,Mt,Py,Qz,Sr
411,400100.4057,7073951.81,923.34705,out,Sulfides,VLCL_TOP,4.2,13.85,2.56,2029.0,0.5,6.23,16.0,0.128,210.0,0.5,2.0,2.98,0.5,26.0,18,0.506,12.45,1.07,2.71,2980,6.0,2.63,9.0,860,2.0,0.99,5.0,13.863495222929936,29.667879777070066,68.0,0.39,108.0,10.0,169,Cu_M_504,Fe1_M1_304,Fe1_T_e,Py_M1_304,1.0,0.0,0.0,2.0,1.0,1.0,1.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0
412,400100.6096,7073951.905,923.0789345,out,Sulfides,VLCL_TOP,4.2,13.85,2.56,2029.0,0.5,6.23,16.0,0.128,210.0,0.5,2.0,2.98,0.5,26.0,18,0.506,12.45,1.07,2.71,2980,6.0,2.63,9.0,860,2.0,0.99,5.0,13.863495222929936,29.667879777070066,68.0,0.39,108.0,10.0,169,Cu_M_504,Fe1_M1_221,Fe1_T_e,Py_M1_504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
413,400100.7815,7073951.985,922.8529513,out,Sulfides,VLCL_TOP,4.2,13.85,2.56,2029.0,0.5,6.23,16.0,0.128,210.0,0.5,2.0,2.98,0.5,26.0,18,0.506,12.45,1.07,2.71,2980,6.0,2.63,9.0,860,2.0,0.99,5.0,13.863495222929936,29.667879777070066,68.0,0.39,108.0,10.0,169,Cu_M_504,Fe1_M1_221,Fe1_T_e,Py_M1_221,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
414,400102.9078,7073952.977,920.0568891,out,Sulfides,VLCL_TOP,10.9,21.68,7.42,7759.0,0.5,4.35,8.0,0.035,260.0,0.7,2.0,3.68,0.6,102.0,7,0.262,24.4,0.81,3.72,5250,68.0,0.66,19.0,610,6.0,2.1,5.0,13.863495222929936,29.667879777070066,45.0,0.36,129.0,10.0,256,Cu_M_504,Fe1_M1_804,Fe1_T_c,Py_M1_304,0.0,0.0,0.0,2.0,0.1,0.1,0.0,10.0,0.0,5.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,1.0
415,400105.8206,7073954.335,916.2266669,out,Sulfides,VLCL_TOP,31.7,45.32,21.93,32354.0,0.5,1.9,10.0,0.081,150.0,1.0,2.0,1.64,1.2,592.0,7,0.583,47.9,1.0,0.97,2060,4.0,0.16,49.0,610,35.0,5.14,5.0,13.863495222929936,29.667879777070066,37.0,0.09,53.0,10.0,77,Cu_M_221,Fe1_M1_804,Fe1_T_b,Py_M1_504,0.0,1.0,0.0,1.0,0.2,0.2,1.0,45.0,0.0,5.0,0.0,0.0,0.0,0.0,40.0,15.0,1.0,1.0
416,400108.1218,7073955.408,913.2007914,out,Sulfides,VLCL_TOP,13.2,41.15,8.99,12750.0,1.0,2.17,16.0,0.214,120.0,0.7,2.0,2.13,1.2,583.0,7,1.62,43.1,0.55,1.33,1370,19.0,0.31,22.0,750,8.0,4.42,5.0,13.863495222929936,29.667879777070066,28.0,0.14,63.0,30.0,155,Cu_M_504,Fe1_M1_221,Fe1_T_b,Py_M1_504,0.0,1.0,0.0,1.0,1.0,1.0,2.0,34.0,0.0,4.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,1.0
417,400108.413,7073955.544,912.8177691,out,Sulfides,VLCL_TOP,13.2,41.15,8.99,12750.0,1.0,2.17,16.0,0.214,120.0,0.7,2.0,2.13,1.2,583.0,7,1.62,43.1,0.55,1.33,1370,19.0,0.31,22.0,750,8.0,4.42,5.0,13.863495222929936,29.667879777070066,28.0,0.14,63.0,30.0,155,Cu_M_504,Fe1_M1_221,Fe1_T_b,Py_M1_504,0.0,0.0,0.0,1.0,3.0,3.0,1.0,13.0,0.0,3.0,0.0,0.0,1.0,0.0,10.0,5.0,0.0,1.0
418,400113.1172,7073957.738,906.6319603,out,Sulfides,VLCL_TOP,6.61,17.11,14.050012522848988,5061.0,0.7,5.64,19.0,0.079,430.0,0.8,2.0,3.3,0.5,138.0,74,0.285,17.75,1.43,4.44,3940,10.0,0.85,30.0,720,2.0,1.88,7.0,13.863495222929936,29.667879777070066,79.0,0.42,139.0,10.0,376,Cu_M_504,Fe1_M1_221,Fe1_T_a,Py_M1_504,1.0,0.0,0.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0
419,400113.3066,7073957.826,906.3829958,out,Sulfides,VLCL_TOP,6.61,17.11,14.050012522848988,5061.0,0.7,5.64,19.0,0.079,430.0,0.8,2.0,3.3,0.5,138.0,74,0.285,17.75,1.43,4.44,3940,10.0,0.85,30.0,720,2.0,1.88,7.0,13.863495222929936,29.667879777070066,79.0,0.42,139.0,10.0,376,Cu_M_504,Fe1_M1_302,Fe1_T_a,Py_M1_504,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0
420,400113.5396,7073957.935,906.076578,out,Sulfides,VLCL_TOP,6.61,17.11,14.050012522848988,5061.0,0.7,5.64,19.0,0.079,430.0,0.8,2.0,3.3,0.5,138.0,74,0.285,17.75,1.43,4.44,3940,10.0,0.85,30.0,720,2.0,1.88,7.0,13.863495222929936,29.667879777070066,79.0,0.42,139.0,10.0,376,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_504,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
421,400113.6416,7073957.982,905.9425203,out,Sulfides,VLCL_TOP,6.61,17.11,14.050012522848988,5061.0,0.7,5.64,19.0,0.079,430.0,0.8,2.0,3.3,0.5,138.0,74,0.285,17.75,1.43,4.44,3940,10.0,0.85,30.0,720,2.0,1.88,7.0,13.863495222929936,29.667879777070066,79.0,0.42,139.0,10.0,376,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_221,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
422,400126.5424,7073963.998,888.9784661,out,Sulfides,VLCL_BOTTOM,3.1,21.86,2.14,2315.0,1.3,4.22,15.0,0.057,250.0,0.5,2.0,1.72,0.9,172.0,33,0.398,23.9,0.81,1.84,1420,22.0,1.61,21.0,1440,8.0,2.89,5.0,13.863495222929936,29.667879777070066,51.0,0.31,134.0,10.0,196,Cu_M_508,Fe1_M1_904,Fe1_T_e,Py_M1_508,0.0,1.0,1.0,1.0,3.0,3.0,1.0,55.0,5.0,55.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0
423,400126.7026,7073964.073,888.7678039,out,Sulfides,VLCL_BOTTOM,3.1,21.86,2.14,2315.0,1.3,4.22,15.0,0.057,250.0,0.5,2.0,1.72,0.9,172.0,33,0.398,23.9,0.81,1.84,1420,22.0,1.61,21.0,1440,8.0,2.89,5.0,13.863495222929936,29.667879777070066,51.0,0.31,134.0,10.0,196,Cu_M_504,Fe1_M1_221,Fe1_T_e,Py_M1_221,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0
424,400126.9531,7073964.189,888.4384047,out,Sulfides,VLCL_BOTTOM,3.1,21.86,2.14,2315.0,1.3,4.22,15.0,0.057,250.0,0.5,2.0,1.72,0.9,172.0,33,0.398,23.9,0.81,1.84,1420,22.0,1.61,21.0,1440,8.0,2.89,5.0,13.863495222929936,29.667879777070066,51.0,0.31,134.0,10.0,196,Cu_M_221,Fe1_M1_804,Fe1_T_c,Py_M1_221,0.0,0.0,0.0,1.0,0.5,0.5,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,1.0
425,400127.1017,7073964.259,888.2430634,out,Sulfides,VLCL_BOTTOM,7.2,29.83,5.07,6180.0,1.5,4.19,11.0,0.095,260.0,0.7,2.0,1.77,1.4,396.0,45,0.707,33.0,1.11,1.66,1330,4.0,1.61,29.0,690,14.0,3.77,5.0,13.863495222929936,29.667879777070066,44.0,0.31,119.0,30.0,189,Cu_M_221,Fe1_M1_804,Fe1_T_c,Py_M1_221,0.0,0.0,0.0,1.0,0.5,0.5,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,1.0
426,400127.1832,7073964.297,888.1358172,out,Sulfides,VLCL_BOTTOM,7.2,29.83,5.07,6180.0,1.5,4.19,11.0,0.095,260.0,0.7,2.0,1.77,1.4,396.0,45,0.707,33.0,1.11,1.66,1330,4.0,1.61,29.0,690,14.0,3.77,5.0,13.863495222929936,29.667879777070066,44.0,0.31,119.0,30.0,189,Cu_M_508,Fe1_M1_804,Fe1_T_b,Py_M1_508,0.0,0.0,0.0,1.0,0.5,0.5,1.0,70.0,5.0,20.0,5.0,0.0,0.0,0.0,50.0,4.0,1.0,1.0
427,400127.2939,7073964.348,887.9902687,out,Sulfides,VLCL_BOTTOM,7.2,29.83,5.07,6180.0,1.5,4.19,11.0,0.095,260.0,0.7,2.0,1.77,1.4,396.0,45,0.707,33.0,1.11,1.66,1330,4.0,1.61,29.0,690,14.0,3.77,5.0,13.863495222929936,29.667879777070066,44.0,0.31,119.0,30.0,189,Cu_M_504,Fe1_M1_221,Fe1_T_e,Py_M1_504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
428,400127.425,7073964.409,887.8179087,out,Sulfides,VLCL_BOTTOM,7.2,29.83,5.07,6180.0,1.5,4.19,11.0,0.095,260.0,0.7,2.0,1.77,1.4,396.0,45,0.707,33.0,1.11,1.66,1330,4.0,1.61,29.0,690,14.0,3.77,5.0,13.863495222929936,29.667879777070066,44.0,0.31,119.0,30.0,189,Cu_M_508,Fe1_M1_904,Fe1_T_e,Py_M1_304,0.0,2.0,0.0,1.0,1.0,1.0,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
429,400127.5881,7073964.485,887.6034163,out,Sulfides,VLCL_BOTTOM,7.2,29.83,5.07,6180.0,1.5,4.19,11.0,0.095,260.0,0.7,2.0,1.77,1.4,396.0,45,0.707,33.0,1.11,1.66,1330,4.0,1.61,29.0,690,14.0,3.77,5.0,13.863495222929936,29.667879777070066,44.0,0.31,119.0,30.0,189,Cu_M_221,Fe1_M1_221,Fe1_T_e,Py_M1_508,0.0,0.0,0.0,1.0,0.1,0.1,1.0,0.8,0.5,0.8,0.0,0.0,0.0,0.0,0.5,0.1,0.0,1.0
430,400134.1303,7073967.536,879.0007372,out,Sulfides,VLCL_BOTTOM,2.1,15.18,1.15,1148.0,2.1,6.65,21.0,0.122,310.0,0.9,6.0,2.5,0.5,290.0,15,0.224,14.0,2.14,4.02,2330,8.0,1.37,17.0,920,23.0,2.95,5.0,13.863495222929936,29.667879777070066,72.0,0.52,153.0,10.0,246,Cu_M_508,Fe1_M1_904,Fe1_T_e,Py_M1_508,1.0,1.0,0.0,1.0,1.5,1.5,0.0,55.0,5.0,55.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
431,400134.2993,7073967.615,878.7785843,out,Sulfides,VLCL_BOTTOM,2.1,15.18,1.15,1148.0,2.1,6.65,21.0,0.122,310.0,0.9,6.0,2.5,0.5,290.0,15,0.224,14.0,2.14,4.02,2330,8.0,1.37,17.0,920,23.0,2.95,5.0,13.863495222929936,29.667879777070066,72.0,0.52,153.0,10.0,246,Cu_M_508,Fe1_M1_221,Fe1_T_e,Py_M1_221,0.0,0.0,1.0,1.0,0.2,0.2,1.0,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
432,400134.5352,7073967.725,878.4683363,out,Sulfides,VLCL_BOTTOM,2.1,15.18,1.15,1148.0,2.1,6.65,21.0,0.122,310.0,0.9,6.0,2.5,0.5,290.0,15,0.224,14.0,2.14,4.02,2330,8.0,1.37,17.0,920,23.0,2.95,5.0,13.863495222929936,29.667879777070066,72.0,0.52,153.0,10.0,246,Cu_M_504,Fe1_M1_221,Fe1_T_e,Py_M1_221,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
433,400135.8372,7073968.332,876.756227,out,Sulfides,VLCL_BOTTOM,4.1,35.83,2.57,2394.0,4.4,3.08,20.0,0.156,230.0,0.5,8.0,1.05,0.5,290.0,11,1.64,37.6,1.25,1.69,843,6.0,0.5,10.0,670,19.0,4.13,6.0,13.863495222929936,29.667879777070066,33.0,0.18,65.0,10.0,93,Cu_M_508,Fe1_M1_904,Fe1_T_e,Py_M1_304,0.0,1.0,0.0,1.0,0.8,0.8,0.0,60.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0
434,400136.0848,7073968.448,876.4306581,out,Sulfides,VLCL_BOTTOM,4.1,35.83,2.57,2394.0,4.4,3.08,20.0,0.156,230.0,0.5,8.0,1.05,0.5,290.0,11,1.64,37.6,1.25,1.69,843,6.0,0.5,10.0,670,19.0,4.13,6.0,13.863495222929936,29.667879777070066,33.0,0.18,65.0,10.0,93,Cu_M_508,Fe1_M1_904,Fe1_T_d,Py_M1_306,0.0,1.0,0.0,1.0,2.5,2.5,0.0,70.0,0.0,50.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,2.0
435,400136.3615,7073968.577,876.066787,out,Sulfides,VLCL_BOTTOM,4.1,35.83,2.57,2394.0,4.4,3.08,20.0,0.156,230.0,0.5,8.0,1.05,0.5,290.0,11,1.64,37.6,1.25,1.69,843,6.0,0.5,10.0,670,19.0,4.13,6.0,13.863495222929936,29.667879777070066,33.0,0.18,65.0,10.0,93,Cu_M_221,Fe1_M1_221,Fe1_T_e,Py_M1_221,0.0,0.0,0.0,2.0,0.5,0.5,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0
436,400137.716,7073969.208,874.2857337,out,Sulfides,VLCL_BOTTOM,4.94,33.33,14.050012522848988,3383.0,1.0,4.43,17.0,0.015,190.0,0.5,9.0,2.4,0.9,130.0,21,0.0932,33.3,0.87,1.7,1075,9.0,1.37,13.0,630,16.0,3.59,5.0,13.863495222929936,29.667879777070066,73.0,0.27,108.0,10.0,174,Cu_M_508,Fe1_M1_904,Fe1_T_d,Py_M1_306,1.0,1.0,0.0,2.0,4.0,4.0,0.0,70.0,0.0,60.0,0.0,0.0,1.0,0.0,10.0,2.0,0.0,2.0
437,400137.8908,7073969.29,874.0559203,out,Sulfides,VLCL_BOTTOM,4.94,33.33,14.050012522848988,3383.0,1.0,4.43,17.0,0.015,190.0,0.5,9.0,2.4,0.9,130.0,21,0.0932,33.3,0.87,1.7,1075,9.0,1.37,13.0,630,16.0,3.59,5.0,13.863495222929936,29.667879777070066,73.0,0.27,108.0,10.0,174,Cu_M_504,Fe1_M1_304,Fe1_T_f,Py_M1_504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,400138.0364,7073969.358,873.8644092,out,Sulfides,VLCL_BOTTOM,4.94,33.33,14.050012522848988,3383.0,1.0,4.43,17.0,0.015,190.0,0.5,9.0,2.4,0.9,130.0,21,0.0932,33.3,0.87,1.7,1075,9.0,1.37,13.0,630,16.0,3.59,5.0,13.863495222929936,29.667879777070066,73.0,0.27,108.0,10.0,174,Cu_M_504,Fe1_M1_221,Fe1_T_e,Py_M1_504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
439,400287.38,7073485.35,1023.18,out,Mixture,VLCL_BOTTOM,5.7,24.6,3.68,1754.0,0.7,5.17,28.0,0.054,300.0,0.6,2.0,1.6,0.9,223.0,31,0.395,23.8,1.33,1.44,2020,62.0,0.91,32.0,770,3.0,0.07,5.0,13.863495222929936,29.667879777070066,111.0,0.31,115.0,10.0,361,Cu_M_504,Fe1_M1_400,Fe1_T_g,Py_M1_504,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.8,0.8,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0
440,400331.08,7073393.44,1062.86,out,Mixture,VLCL_BOTTOM,2.0,22.47,1.21,1314.0,0.9,5.02,33.0,0.051,360.0,0.6,2.0,3.13,0.9,152.0,38,0.13,22.7,1.68,1.98,2510,15.0,0.56,24.0,750,2.0,0.94,15.0,13.863495222929936,29.667879777070066,140.0,0.33,114.0,10.0,623,Cu_M_504,Fe1_M1_804,Fe1_T_d,Py_M1_504,0.0,0.0,0.0,2.0,0.0,0.0,1.0,22.0,25.0,17.0,2.0,0.0,0.0,25.0,5.0,0.0,1.0,0.0
441,400331.08,7073393.44,1054.86,out,Mixture,VLCL_BOTTOM,2.8,29.65,1.76,675.0,0.9,5.09,29.0,0.034,420.0,0.5,2.0,1.38,2.4,156.0,43,0.149,28.8,1.53,0.99,1340,10.0,0.8,23.0,700,2.0,0.13,18.0,13.863495222929936,29.667879777070066,125.0,0.36,122.0,10.0,447,Cu_M_504,Fe1_M1_804,Fe1_T_d,Py_M1_504,0.0,0.0,0.0,2.0,0.0,0.0,1.0,25.0,20.0,20.0,10.0,0.0,0.0,20.0,5.0,0.0,1.0,0.0
442,400331.08,7073393.44,1052.86,out,Mixture,VLCL_BOTTOM,3.4,31.88,2.17,1426.0,0.6,4.53,29.0,0.043,280.0,0.7,2.0,0.88,1.0,257.0,27,0.365,33.4,1.52,0.54,1350,55.0,0.66,28.0,670,2.0,0.06,13.0,13.863495222929936,29.667879777070066,104.0,0.28,120.0,10.0,303,Cu_M_504,Fe1_M1_804,Fe1_T_d,Py_M1_504,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,10.0,20.0,10.0,0.0,0.0,14.0,10.0,0.0,1.0,0.0
443,400331.08,7073393.44,1041.36,out,Mixture,ANDE_LOWER,5.0,11.84,1.08,3299.0,0.5,6.86,26.0,0.06503138528138527,230.0,0.8,2.0,2.42,0.5,58.0,11,0.0889,11.65,1.57,4.27,2540,5.0,2.15,16.0,1200,2.0,0.04,6.0,13.863495222929936,29.667879777070066,91.0,1.13,292.0,10.0,185,Cu_M_504,Fe1_M1_221,Fe1_T_e,Py_M1_504,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
444,400331.08,7073393.44,1040.36,out,Mixture,ANDE_LOWER,5.0,11.84,1.08,3299.0,0.5,6.86,26.0,0.06503138528138527,230.0,0.8,2.0,2.42,0.5,58.0,11,0.0889,11.65,1.57,4.27,2540,5.0,2.15,16.0,1200,2.0,0.04,6.0,13.863495222929936,29.667879777070066,91.0,1.13,292.0,10.0,185,Cu_M_504,Fe1_M1_302,Fe1_T_a,Py_M1_504,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.5,0.5,0.5,0.2,2.0,0.0,0.0,3.5,0.0,1.0,1.0
445,400322.3,7073175.34,1063.65,out,Mixture,ANDE_LOWER,6.3,33.28,4.07,3258.0,2.0,3.82,20.0,0.03,220.0,0.5,2.0,1.75,0.5,556.0,29,0.164,37.3,0.9,1.32,1850,25.0,1.24,14.0,480,16.0,3.06,5.0,13.863495222929936,29.667879777070066,37.0,0.22,93.0,30.0,114,Cu_M_504,Fe1_M1_904,Fe1_T_d,Py_M1_304,1.0,0.0,1.0,2.0,0.1,0.1,0.0,80.0,8.0,75.0,8.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
446,400279.98,7073266.16,1043.96,out,Sulfides,VLCL_BOTTOM,11.8,28.32,7.59,7449.0,0.9,4.58,19.0,0.028,340.0,0.6,3.0,2.13,0.5,445.0,22,0.105,30.1,1.58,1.65,2290,32.0,1.02,33.0,570,2.0,3.67,15.0,13.863495222929936,29.667879777070066,79.0,0.31,108.0,10.0,195,Cu_M_200,Fe1_M1_804,Fe1_T_b,Py_M1_304,0.0,0.0,0.0,2.0,0.1,0.1,1.0,30.0,4.0,2.0,4.0,0.0,0.0,0.0,28.0,2.0,1.0,1.0
447,400279.98,7073266.16,1040.16,out,Sulfides,ANDE_LOWER,7.4,14.4,2.59,2815.0,0.7,4.56,53.0,0.06503138528138527,300.0,0.7,3.0,7.63,0.5,522.0,11,0.0257,14.15,1.36,2.36,3460,14.0,0.95,36.0,550,6.0,0.43,7.0,13.863495222929936,29.667879777070066,39.0,0.48,177.0,10.0,169,Cu_M_504,Fe1_M1_221,Fe1_T_a,Py_M1_504,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.3,1.0,0.0,1.0,1.0,0.0,0.0,2.3,0.0,0.0,0.0
448,400279.98,7073266.16,1039.16,out,Sulfides,ANDE_LOWER,7.4,14.4,2.59,2815.0,0.7,4.56,53.0,0.06503138528138527,300.0,0.7,3.0,7.63,0.5,522.0,11,0.0257,14.15,1.36,2.36,3460,14.0,0.95,36.0,550,6.0,0.43,7.0,13.863495222929936,29.667879777070066,39.0,0.48,177.0,10.0,169,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_504,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,400279.98,7073266.16,1027.96,out,Sulfides,ANDE_LOWER,15.83,13.91,14.050012522848988,10328.0,0.6,6.09,13.0,0.06503138528138527,230.0,1.3,2.0,4.21,0.5,79.0,4,0.0548,12.75,1.24,1.51,1415,32.0,3.31,17.0,1680,10.0,0.3,7.0,13.863495222929936,29.667879777070066,66.0,1.5,292.0,10.0,62,Cu_M_200,Fe1_M1_302,Fe1_T_a,Py_M1_304,0.0,0.0,1.0,1.0,0.1,0.1,1.0,5.5,1.5,0.0,0.0,0.0,0.0,1.5,5.5,1.0,1.0,0.0
450,400279.98,7073266.16,957.96,in,Sulfides,ANDE_LOWER,37.4,22.48,14.050012522848988,21898.0,1.5,5.09,27.0,0.17,70.0,1.5,2.0,3.15,2.3,171.0,24,1.06,22.4,0.64,1.92,972,61.0,2.67,49.0,1430,12.0,1.26,6.0,13.863495222929936,29.667879777070066,33.0,1.13,365.0,10.0,63,Cu_M_504,Fe1_M1_302,Fe1_T_a,Py_M1_221,1.0,0.0,0.0,2.0,0.3,0.3,1.0,7.0,0.8,0.0,0.0,0.0,0.0,0.8,7.0,0.8,1.0,1.0
451,399920.89,7073095.82,916.43,out,Sulfides,ANDE_UPPER,14.7,10.63,5.48,6341.0,0.9,6.56,16.0,0.058,220.0,1.7,2.0,3.46,0.5,145.0,16,0.22,10.25,0.88,2.25,1210,5.0,3.36,12.0,1960,3.0,0.96,5.0,13.863495222929936,29.667879777070066,87.0,1.31,282.0,10.0,79,Cu_M_508,Fe1_M1_304,Fe1_T_a,Py_M1_221,0.0,0.0,0.0,1.0,0.3,0.3,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.8,0.0,1.0
452,399920.89,7073095.82,892.43,in,Sulfides,ANLT,3.7,14.49,2.24,2601.0,0.5,7.29,12.0,0.06503138528138527,530.0,0.5,2.0,3.67,0.5,73.0,97,0.0124,13.45,2.36,4.44,2610,4.0,0.79,37.0,680,2.0,0.55,5.0,13.863495222929936,29.667879777070066,41.0,0.8,188.0,10.0,131,Cu_M_504,Fe1_M1_220,Fe1_T_e,Py_M1_221,1.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,3.0,0.3,0.0,1.0,0.0,3.0,0.3,0.0,1.0
453,400052.61,7073046.45,937.04,out,Sulfides,VLCL_BOTTOM,3.3,9.21,2.16,2285.0,0.6,7.23,16.0,0.06503138528138527,360.0,0.7,2.0,4.5,0.5,24.0,77,0.0338,10.75,1.35,3.64,3030,1.0,2.21,19.0,900,3.0,0.15,5.0,13.863495222929936,29.667879777070066,151.0,0.71,198.0,10.0,233,Cu_M_200,Fe1_M1_302,Fe1_T_a,Py_M1_304,0.0,0.0,0.0,2.0,0.1,0.1,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.1,1.0,0.0
454,399329.09,7072933.92,903.29,out,Sulfides,VLCL_TOP,12.27,45.13,14.050012522848988,8273.0,0.5,2.66,23.0,0.125,230.0,0.6,2.0,0.92,0.5,354.0,11,0.947,42.9,1.22,0.93,900,4.0,0.44,5.0,480,2.0,2.35,5.0,13.863495222929936,29.667879777070066,36.0,0.29,63.0,20.0,66,Cu_M_504,Fe1_M1_904,Fe1_T_d,Py_M1_504,1.0,0.0,1.0,2.0,2.0,2.0,0.0,65.0,5.0,60.0,5.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0
455,399329.09,7072933.92,835.29,out,Sulfides,VLCL_TOP,6.7,52.67,4.6,7109.0,0.5,1.0,31.0,0.063,250.0,0.5,2.0,1.45,0.5,254.0,4,0.583,51.8,0.09,0.89,1130,2.0,0.03,11.0,310,2.0,2.28,5.0,13.863495222929936,29.667879777070066,19.0,0.1,17.0,10.0,48,Cu_M_504,Fe1_M1_904,Fe1_T_e,Py_M1_504,1.0,1.0,1.0,2.0,1.3,1.3,0.0,75.0,8.0,75.0,2.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0
456,399329.09,7072933.92,827.29,out,Sulfides,ANLT,14.7,26.47,9.7,9653.0,0.5,4.16,14.0,0.135,370.0,0.7,2.0,3.97,0.5,404.0,41,1.28,27.8,1.37,3.45,2710,6.0,0.09,38.0,870,2.0,3.22,5.0,13.863495222929936,29.667879777070066,87.0,0.49,113.0,10.0,152,Cu_M_504,Fe1_M1_804,Fe1_T_e,Py_M1_504,2.0,0.0,0.0,2.0,2.0,2.0,0.0,35.0,5.0,35.0,1.0,0.0,0.0,0.0,5.0,1.5,1.0,0.0
457,399605.47,7073059.13,899.25,in,Sulfides,VLCL_TOP,36.0,34.11,25.27,32380.0,0.5,3.76,15.0,0.036,330.0,0.9,2.0,1.74,0.9,372.0,32,0.144,35.1,1.65,2.26,1680,2.0,0.48,31.0,610,2.0,2.5,5.0,13.863495222929936,29.667879777070066,30.0,0.38,95.0,10.0,87,Cu_M_504,Fe1_M1_804,Fe1_T_a,Py_M1_504,1.0,0.0,0.0,2.0,1.2,1.2,1.0,30.0,1.0,0.0,1.0,0.0,1.0,0.0,30.0,1.8,1.0,0.0
